management,date,Reco_se,NEE_se,month,Reco,NEE,GPP_f,VPD,ndvi,rh,precip,airt,year,soilt_avg,vwc_avg,doy,current_crop,current_plant_date,current_harvest_date,in_season,crop_type,tillage_event,last_tillage,days_since_tillage,fertilizer_event,last_fertilizer,days_since_fertilizer,herbicide_event,last_herbicide,days_since_herbicide,last_harvest,last_harvest_same_crop,days_since_last_harvest_same_crop,days_since_planting,days_to_harvest,days_since_season_end_harvest,days_since_last_harvest,crop_stage,crop_stage_simple
conventional,7/8/18,0.058591594,2.668890527,7,9.553136042,-6.879459975,14.84341396,1110.801288,0.824546401,55.85776943,0,21.23075113,2018,20.16641285,0.197286817,189,corn,5/10/18,NA,1,annual,NA,5/1/18,68,NA,6/28/18,10,NA,5/12/18,57,NA,NA,NA,59,NA,NA,NA,silking,reproductive
conventional,7/9/18,0.061788773,1.891734694,7,9.720267292,-3.504241429,12.02412688,1383.182552,0.827351916,55.70309185,5.35E-08,23.35607332,2018,21.73916254,0.182282356,190,corn,5/10/18,NA,1,annual,NA,5/1/18,69,NA,6/28/18,11,NA,5/12/18,58,NA,NA,NA,60,NA,NA,NA,silking,reproductive
conventional,7/10/18,0.045233719,2.248607527,7,9.63312375,-4.426788579,11.91385813,1278.411121,0.830080935,58.04307293,2.31E-06,24.08111073,2018,22.57827442,0.169514326,191,corn,5/10/18,NA,1,annual,NA,5/1/18,70,NA,6/28/18,12,NA,5/12/18,59,NA,NA,NA,61,NA,NA,NA,grain_fill,grain_fill
conventional,7/11/18,0.031224479,2.330085766,7,9.1038775,-8.489401304,17.09390188,1158.213248,0.832704578,57.34884079,1.38E-05,22.12560266,2018,22.17055362,0.160756583,192,corn,5/10/18,NA,1,annual,NA,5/1/18,71,NA,6/28/18,13,NA,5/12/18,60,NA,NA,NA,62,NA,NA,NA,grain_fill,grain_fill
conventional,7/12/18,0.04053778,2.126996558,7,8.624685,-6.042454091,13.48939542,1275.668833,0.835195238,45.76010647,3.91E-07,20.99486472,2018,21.12305595,0.152642564,193,corn,5/10/18,NA,1,annual,NA,5/1/18,72,NA,6/28/18,14,NA,5/12/18,61,NA,NA,NA,63,NA,NA,NA,grain_fill,grain_fill
conventional,7/13/18,0.04117322,2.211974544,7,8.375716875,-3.622619889,11.21279563,1502.709794,0.837539737,51.14466412,4.30E-08,22.85250864,2018,21.53116005,0.14545189,194,corn,5/10/18,NA,1,annual,NA,5/1/18,73,NA,6/28/18,15,NA,5/12/18,62,NA,NA,NA,64,NA,NA,NA,grain_fill,grain_fill
conventional,7/14/18,0.053943353,1.056388008,7,8.344943333,-1.114046911,9.429458333,1070.253594,0.839739665,66.15934831,4.68E-05,23.31192821,2018,22.20430741,0.14043786,195,corn,5/10/18,NA,1,annual,NA,5/1/18,74,NA,6/28/18,16,NA,5/12/18,63,NA,NA,NA,65,NA,NA,NA,grain_fill,grain_fill
conventional,7/15/18,0.04584556,2.051624585,7,8.841155208,-2.919674643,10.97909354,721.1197354,0.841797989,77.5971828,0.00017986,23.76205343,2018,22.63219644,0.154513435,196,corn,5/10/18,NA,1,annual,NA,5/1/18,75,NA,6/28/18,17,NA,5/12/18,64,NA,NA,NA,66,NA,NA,NA,grain_fill,grain_fill
conventional,7/16/18,0.055819284,1.844053638,7,9.45368875,-2.972023067,11.82580292,1158.40644,0.843717682,67.43848244,3.47E-05,25.77867899,2018,23.72511865,0.15467492,197,corn,5/10/18,NA,1,annual,NA,5/1/18,76,NA,6/28/18,18,NA,5/12/18,65,NA,NA,NA,67,NA,NA,NA,grain_fill,grain_fill
conventional,7/17/18,0.014688161,1.271143671,7,9.646142083,-2.910078853,10.49716729,448.0007105,0.845501714,91.97245182,0.001038916,22.15985816,2018,22.46774786,0.211400741,198,corn,5/10/18,NA,1,annual,NA,5/1/18,77,NA,6/28/18,19,NA,5/12/18,66,NA,NA,NA,68,NA,NA,NA,grain_fill,grain_fill
conventional,7/18/18,0.039135374,2.923825688,7,9.741157917,-12.92118156,16.19999771,980.7735053,0.847153054,59.66046282,6.48E-07,19.97399213,2018,20.54883108,0.236336045,199,corn,5/10/18,NA,1,annual,NA,5/1/18,78,NA,6/28/18,20,NA,5/12/18,67,NA,NA,NA,69,NA,NA,NA,grain_fill,grain_fill
conventional,7/19/18,0.059674172,2.986298877,7,9.710051458,-5.378377189,13.85171979,1003.285485,0.848674674,53.82830486,1.86E-08,19.58892132,2018,19.70128196,0.21411644,200,corn,5/10/18,NA,1,annual,NA,5/1/18,79,NA,6/28/18,21,NA,5/12/18,68,NA,NA,NA,70,NA,NA,NA,grain_fill,grain_fill
conventional,7/20/18,0.061523822,2.135175269,7,9.896433333,-1.263551064,11.13965904,1063.524075,0.850069542,57.45412449,3.55E-08,21.59525642,2018,20.34786798,0.197441486,201,corn,5/10/18,NA,1,annual,NA,5/1/18,80,NA,6/28/18,22,NA,5/12/18,69,NA,NA,NA,71,NA,NA,NA,grain_fill,grain_fill
conventional,7/21/18,0.051502076,2.213591213,7,9.814601667,-2.457211222,11.67144792,989.2284854,0.851340631,61.2791932,3.17E-05,20.47185144,2018,20.6846738,0.183669702,202,corn,5/10/18,NA,1,annual,NA,5/1/18,81,NA,6/28/18,23,NA,5/12/18,70,NA,NA,NA,72,NA,NA,NA,grain_fill,grain_fill
conventional,7/22/18,0.039606306,2.217764692,7,9.724300625,-4.697979333,11.14236485,849.0811611,0.852490909,88.63756647,0.000811218,20.05578829,2018,19.99233383,0.231212273,203,corn,5/10/18,NA,1,annual,NA,5/1/18,82,NA,6/28/18,24,NA,5/12/18,71,NA,NA,NA,73,NA,NA,NA,grain_fill,grain_fill
conventional,7/23/18,0.01030376,2.098225791,7,9.677090625,0.092482353,9.958698333,244.7251804,0.853523348,96.97396051,0.000686908,21.30338837,2018,20.63549178,0.278401793,204,corn,5/10/18,NA,1,annual,NA,5/1/18,83,NA,6/28/18,25,NA,5/12/18,72,NA,NA,NA,74,NA,NA,NA,grain_fill,grain_fill
conventional,7/24/18,0.020748794,1.481503164,7,9.63763,-3.095884583,12.73348563,923.2587708,0.854440918,87.00322658,0.000139652,22.90293767,2018,21.54885619,0.280029635,205,corn,5/10/18,NA,1,annual,NA,5/1/18,84,NA,6/28/18,26,NA,5/12/18,73,NA,NA,NA,75,NA,NA,NA,grain_fill,grain_fill
conventional,7/25/18,0.012024308,1.820406734,7,9.338536875,-0.698285263,10.33842375,306.0385794,0.855246588,95.9545025,0.000795072,21.29378726,2018,21.10926582,0.290869738,206,corn,5/10/18,NA,1,annual,NA,5/1/18,85,NA,6/28/18,27,NA,5/12/18,74,NA,NA,NA,76,NA,NA,NA,grain_fill,grain_fill
conventional,7/26/18,0.032959393,5.03627211,7,9.39299875,-20.26263737,15.06175396,926.0519926,0.85594333,85.74897746,0.000212586,22.20445197,2018,21.28625832,0.315742372,207,corn,5/10/18,NA,1,annual,NA,5/1/18,86,NA,6/28/18,28,NA,5/12/18,75,NA,NA,NA,77,NA,NA,NA,grain_fill,grain_fill
conventional,7/27/18,0.040971652,2.775297627,7,9.712446458,-1.530693023,10.31108829,489.1530646,0.856534114,79.26593874,0.000122813,22.74321232,2018,21.6420332,0.29165124,208,corn,5/10/18,NA,1,annual,NA,5/1/18,87,NA,6/28/18,29,NA,5/12/18,76,NA,NA,NA,78,NA,NA,NA,grain_fill,grain_fill
conventional,7/28/18,0.036221054,2.274900464,7,9.882378958,-6.386679048,14.63205,500.7329583,0.857021984,85.66314569,0.000295446,21.35166925,2018,21.24098652,0.295121138,209,corn,5/10/18,NA,1,annual,NA,5/1/18,88,NA,6/28/18,30,NA,5/12/18,77,NA,NA,NA,79,NA,NA,NA,grain_fill,grain_fill
conventional,7/29/18,0.040517267,3.525726474,7,10.0214075,-9.84612255,20.60411063,792.8898,0.857410833,71.35394309,2.30E-06,19.77624267,2018,20.13415171,0.281870772,210,corn,5/10/18,NA,1,annual,NA,5/1/18,89,NA,6/28/18,31,NA,5/12/18,78,NA,NA,NA,80,NA,NA,NA,grain_fill,grain_fill
conventional,7/30/18,0.052652131,2.902296108,7,10.36046521,-9.257309907,18.49721479,737.772825,0.857705421,69.52119214,2.69E-07,20.61617066,2018,19.81406134,0.262139934,211,corn,5/10/18,NA,1,annual,NA,5/1/18,90,NA,6/28/18,32,NA,5/12/18,79,NA,NA,NA,81,NA,NA,NA,grain_fill,grain_fill
conventional,7/31/18,0.052921287,2.931221645,7,10.71330292,-6.280878605,15.85561479,775.4698271,0.857910589,73.54542619,7.26E-07,21.79549513,2018,20.67205645,0.246581029,212,corn,5/10/18,NA,1,annual,NA,5/1/18,91,NA,6/28/18,33,NA,5/12/18,80,NA,NA,NA,82,NA,NA,NA,grain_fill,grain_fill
conventional,8/1/18,0.030160261,2.673420853,8,10.85466208,0.619668421,11.32659583,249.6507149,0.858031176,95.15207981,0.000657456,20.64483827,2018,20.47888185,0.267841093,213,corn,5/10/18,NA,1,annual,NA,5/1/18,92,NA,6/28/18,34,NA,5/12/18,81,NA,NA,NA,83,NA,NA,NA,grain_fill,grain_fill
conventional,8/2/18,0.028260346,2.341344626,8,11.32077938,-3.834976854,15.15569073,601.2246802,0.858072024,88.89960276,0.000243876,22.97137588,2018,21.7135815,0.296327064,214,corn,5/10/18,NA,1,annual,NA,5/1/18,93,NA,6/28/18,35,NA,5/12/18,82,NA,NA,NA,84,NA,NA,NA,grain_fill,grain_fill
conventional,8/3/18,0.02474427,2.484521906,8,11.40624792,-4.5297716,15.41042813,407.50135,0.858037973,93.00885441,0.000825577,21.85301107,2018,21.47066682,0.320135194,215,corn,5/10/18,NA,1,annual,NA,5/1/18,94,NA,6/28/18,36,NA,5/12/18,83,NA,NA,NA,85,NA,NA,NA,grain_fill,grain_fill
conventional,8/4/18,0.030951018,4.520905073,8,11.52727417,-4.696114194,17.10550521,547.5870854,0.857933864,88.24571146,0.000566089,21.99000463,2018,21.32734753,0.349189736,216,corn,5/10/18,NA,1,annual,NA,5/1/18,95,NA,6/28/18,37,NA,5/12/18,84,NA,NA,NA,86,NA,NA,NA,grain_fill,grain_fill
conventional,8/5/18,0.054122936,3.798474809,8,11.76405521,-11.12124622,20.19148033,789.335325,0.857764537,76.27398392,4.76E-08,23.37933645,2018,21.74177036,0.317914603,217,corn,5/10/18,NA,1,annual,NA,5/1/18,96,NA,6/28/18,38,NA,5/12/18,85,NA,NA,NA,87,NA,NA,NA,grain_fill,grain_fill
conventional,8/6/18,0.055025709,3.56465334,8,12.01400875,-5.558548158,15.036065,938.4522688,0.857534834,75.23116475,5.09E-06,24.83973036,2018,22.78639493,0.292581725,218,corn,5/10/18,NA,1,annual,NA,5/1/18,97,NA,6/28/18,39,NA,5/12/18,86,NA,NA,NA,88,NA,NA,NA,grain_fill,grain_fill
conventional,8/7/18,0.045924758,3.10461021,8,11.74937938,-4.111029526,13.68070406,603.3523333,0.857249595,80.51583556,6.18E-05,24.55657873,2018,23.35929205,0.275939759,219,corn,5/10/18,NA,1,annual,NA,5/1/18,98,NA,6/28/18,40,NA,5/12/18,87,NA,NA,NA,89,NA,NA,NA,grain_fill,grain_fill
conventional,8/8/18,0.039388146,3.767542864,8,10.78045875,-5.311373,14.58487375,302.09115,0.85691366,89.69807869,0.00036482,22.87953831,2018,22.61397117,0.279542033,220,corn,5/10/18,NA,1,annual,NA,5/1/18,99,NA,6/28/18,41,NA,5/12/18,88,NA,NA,NA,90,NA,NA,NA,grain_fill,grain_fill
conventional,8/9/18,0.037829584,1.998385943,8,9.935384375,5.491362222,13.26087417,23.70321053,0.85653187,77.22053493,0.000101072,22.57489421,2018,22.25716894,0.294268762,221,corn,5/10/18,NA,1,annual,NA,5/1/18,100,NA,6/28/18,42,NA,5/12/18,89,NA,NA,NA,91,NA,NA,NA,maturity,mature
conventional,8/10/18,0.033507285,NA,8,9.038453958,NA,12.051391,NA,0.856109066,74.08092861,2.30E-05,21.56657864,2018,21.5100759,0.274700815,222,corn,5/10/18,NA,1,annual,NA,5/1/18,101,NA,6/28/18,43,NA,5/12/18,90,NA,NA,NA,92,NA,NA,NA,maturity,mature
conventional,8/11/18,0.012475377,NA,8,8.231134583,NA,4.665427146,NA,0.855650089,89.01334093,0.000824867,19.11107931,2018,19.94552201,0.286355635,223,corn,5/10/18,NA,1,annual,NA,5/1/18,102,NA,6/28/18,44,NA,5/12/18,91,NA,NA,NA,93,NA,NA,NA,maturity,mature
conventional,8/12/18,0.016205751,NA,8,8.076746042,NA,8.07595075,NA,0.855159779,90.92745703,0.000313183,20.36946767,2018,20.18492279,0.328418795,224,corn,5/10/18,NA,1,annual,NA,5/1/18,103,NA,6/28/18,45,NA,5/12/18,92,NA,NA,NA,94,NA,NA,NA,maturity,mature
conventional,8/13/18,0.015493767,NA,8,7.818599167,NA,6.147125417,NA,0.854642013,92.5213234,0.000730442,20.07253418,2018,20.14690735,0.323263603,225,corn,5/10/18,NA,1,annual,NA,5/1/18,104,NA,6/28/18,46,NA,5/12/18,93,NA,NA,NA,95,NA,NA,NA,maturity,mature
conventional,8/14/18,0.022066264,NA,8,7.648202292,NA,9.846515104,NA,0.854089753,89.31047346,0.000331714,21.07559309,2018,20.58952134,0.34646792,226,corn,5/10/18,NA,1,annual,NA,5/1/18,105,NA,6/28/18,47,NA,5/12/18,94,NA,NA,NA,96,NA,NA,NA,maturity,mature
conventional,8/15/18,0.029181845,NA,8,7.529828333,NA,10.29084063,NA,0.853484786,83.20591255,2.14E-05,21.89227575,2018,20.78198991,0.326543324,227,corn,5/10/18,NA,1,annual,NA,5/1/18,106,NA,6/28/18,48,NA,5/12/18,95,NA,NA,NA,97,NA,NA,NA,maturity,mature
conventional,8/16/18,0.022148021,NA,8,7.559671875,NA,9.813164583,NA,0.852807857,80.52987938,1.14E-05,22.95071691,2018,21.67813287,0.30505426,228,corn,5/10/18,NA,1,annual,NA,5/1/18,107,NA,6/28/18,49,NA,5/12/18,96,NA,NA,NA,98,NA,NA,NA,maturity,mature
conventional,8/17/18,0.022362984,NA,8,7.510121458,NA,7.43101875,NA,0.852039708,86.22340921,0.000441373,22.78993346,2018,21.61415197,0.301745098,229,corn,5/10/18,NA,1,annual,NA,5/1/18,108,NA,6/28/18,50,NA,5/12/18,97,NA,NA,NA,99,NA,NA,NA,maturity,mature
conventional,8/18/18,0.013538088,NA,8,7.342076667,NA,7.267199604,NA,0.851161082,92.25545972,0.000288344,20.75023438,2018,21.12201056,0.327799502,230,corn,5/10/18,NA,1,annual,NA,5/1/18,109,NA,6/28/18,51,NA,5/12/18,98,NA,NA,NA,100,NA,NA,NA,maturity,mature
conventional,8/19/18,0.019092022,NA,8,7.15344,NA,7.207860146,NA,0.850152724,75.55936407,2.39E-05,19.22137349,2018,19.84889755,0.313628816,231,corn,5/10/18,NA,1,annual,NA,5/1/18,110,NA,6/28/18,52,NA,5/12/18,99,NA,NA,NA,101,NA,NA,NA,maturity,mature
conventional,8/20/18,0.022337737,NA,8,6.919768958,NA,7.0301805,NA,0.848995376,80.65448591,1.03E-05,18.3303168,2018,18.94988976,0.296918351,232,corn,5/10/18,NA,1,annual,NA,5/1/18,111,NA,6/28/18,53,NA,5/12/18,100,NA,NA,NA,102,NA,NA,NA,maturity,mature
conventional,8/21/18,0.021022408,NA,8,6.775771458,NA,7.210395458,NA,0.847669781,80.78120857,9.19E-05,18.77482138,2018,18.89079739,0.285403488,233,corn,5/10/18,NA,1,annual,NA,5/1/18,112,NA,6/28/18,54,NA,5/12/18,101,NA,NA,NA,103,NA,NA,NA,maturity,mature
conventional,8/22/18,0.020422883,NA,8,6.651979167,NA,5.800771985,NA,0.846156682,87.24371015,0.000647643,19.55330493,2018,19.48729636,0.325518981,234,corn,5/10/18,NA,1,annual,NA,5/1/18,113,NA,6/28/18,55,NA,5/12/18,102,NA,NA,NA,104,NA,NA,NA,maturity,mature
conventional,8/23/18,0.019418234,NA,8,6.415395,NA,7.101868938,NA,0.844436824,67.55961524,1.14E-06,17.47914832,2018,18.64095833,0.307582262,235,corn,5/10/18,NA,1,annual,NA,5/1/18,114,NA,6/28/18,56,NA,5/12/18,103,NA,NA,NA,105,NA,NA,NA,maturity,mature
conventional,8/24/18,0.036997831,NA,8,6.569015625,NA,7.761289438,NA,0.842490948,72.57026435,0,19.59913645,2018,18.76609732,0.288149318,236,corn,5/10/18,NA,1,annual,NA,5/1/18,115,NA,6/28/18,57,NA,5/12/18,104,NA,NA,NA,106,NA,NA,NA,maturity,mature
conventional,8/25/18,0.028453062,NA,8,6.597564167,NA,7.196981244,NA,0.840299799,75.09962898,0,19.45984548,2018,19.36986909,0.272979479,237,corn,5/10/18,NA,1,annual,NA,5/1/18,116,NA,6/28/18,58,NA,5/12/18,105,NA,NA,NA,107,NA,NA,NA,maturity,mature
conventional,8/26/18,0.033511221,NA,8,6.663139792,NA,5.962700167,NA,0.83784412,82.00488405,1.87E-05,20.02118518,2018,19.47302041,0.261759908,238,corn,5/10/18,NA,1,annual,NA,5/1/18,117,NA,6/28/18,59,NA,5/12/18,106,NA,NA,NA,108,NA,NA,NA,maturity,mature
conventional,8/27/18,0.024589501,NA,8,6.761325625,NA,5.953609792,NA,0.835104653,80.35268126,4.41E-06,22.66133302,2018,21.00176098,0.252269051,239,corn,5/10/18,NA,1,annual,NA,5/1/18,118,NA,6/28/18,60,NA,5/12/18,107,NA,NA,NA,109,NA,NA,NA,maturity,mature
conventional,8/28/18,0.023075182,NA,8,6.614796458,NA,5.5744035,NA,0.832062142,76.78157166,9.86E-06,25.50061092,2018,22.83078577,0.241238451,240,corn,5/10/18,NA,1,annual,NA,5/1/18,119,NA,6/28/18,61,NA,5/12/18,108,NA,NA,NA,110,NA,NA,NA,maturity,mature
conventional,8/29/18,0.02001097,NA,8,6.325162708,NA,5.004277271,NA,0.828698338,73.10792547,1.73E-05,25.96206643,2018,23.95525616,0.23026782,241,corn,5/10/18,NA,1,annual,NA,5/1/18,120,NA,6/28/18,62,NA,5/12/18,109,NA,NA,NA,111,NA,NA,NA,senescence,mature
conventional,8/30/18,0.02502929,NA,8,5.852779375,NA,4.604069875,NA,0.825006426,73.2196027,1.94E-05,22.6693628,2018,23.07759708,0.22180478,242,corn,5/10/18,NA,1,annual,NA,5/1/18,121,NA,6/28/18,63,NA,5/12/18,110,NA,NA,NA,112,NA,NA,NA,senescence,mature
conventional,8/31/18,0.013537592,NA,8,5.344324583,NA,3.392606042,NA,0.820991284,76.14780673,3.45E-05,18.35901286,2018,20.0812359,0.216056149,243,corn,5/10/18,NA,1,annual,NA,5/1/18,122,NA,6/28/18,64,NA,5/12/18,111,NA,NA,NA,113,NA,NA,NA,senescence,mature
conventional,9/1/18,0.015761163,NA,9,5.132999167,NA,5.038594833,NA,0.81665889,77.22955919,1.20E-05,19.1845178,2018,19.59865603,0.214378785,244,corn,5/10/18,NA,1,annual,NA,5/1/18,123,NA,6/28/18,65,NA,5/12/18,112,NA,NA,NA,114,NA,NA,NA,senescence,mature
conventional,9/2/18,0.015958196,NA,9,4.942904167,NA,5.269564438,NA,0.812015217,81.81018778,9.17E-06,20.54571861,2018,20.11041325,0.208999568,245,corn,5/10/18,NA,1,annual,NA,5/1/18,124,NA,6/28/18,66,NA,5/12/18,113,NA,NA,NA,115,NA,NA,NA,senescence,mature
conventional,9/3/18,0.01677883,NA,9,4.846426458,NA,5.1694078,NA,0.807066243,80.21481224,8.29E-06,24.4269407,2018,22.27928998,0.203130315,246,corn,5/10/18,NA,1,annual,NA,5/1/18,125,NA,6/28/18,67,NA,5/12/18,114,NA,NA,NA,116,NA,NA,NA,senescence,mature
conventional,9/4/18,0.013927814,NA,9,4.65524375,NA,4.580394625,NA,0.801817941,75.05456645,4.30E-06,24.16210629,2018,23.09441743,0.195566922,247,corn,5/10/18,NA,1,annual,NA,5/1/18,126,NA,6/28/18,68,NA,5/12/18,115,NA,NA,NA,117,NA,NA,NA,senescence,mature
conventional,9/5/18,0.021150931,NA,9,4.638900833,NA,4.420233542,NA,0.796276289,70.70712248,6.95E-07,24.48202238,2018,22.92804314,0.187624499,248,corn,5/10/18,NA,1,annual,NA,5/1/18,127,NA,6/28/18,69,NA,5/12/18,116,NA,NA,NA,118,NA,NA,NA,senescence,mature
conventional,9/6/18,0.015920973,NA,9,4.592046042,NA,2.083209756,NA,0.79044726,84.78922969,0.000262826,23.70348384,2018,23.34356469,0.194276633,249,corn,5/10/18,NA,1,annual,NA,5/1/18,128,NA,6/28/18,70,NA,5/12/18,117,NA,NA,NA,119,NA,NA,NA,senescence,mature
conventional,9/7/18,0.007307479,NA,9,4.361493958,NA,1.869787083,NA,0.784336831,84.37144858,6.09E-05,18.36087141,2018,20.26481479,0.214728795,250,corn,5/10/18,NA,1,annual,NA,5/1/18,129,NA,6/28/18,71,NA,5/12/18,118,NA,NA,NA,120,NA,NA,NA,senescence,mature
conventional,9/8/18,0.008479923,NA,9,4.235285625,NA,2.847244375,NA,0.777950977,64.08878362,-1.94E-11,15.22134997,2018,17.71734112,0.209189,251,corn,5/10/18,NA,1,annual,NA,5/1/18,130,NA,6/28/18,72,NA,5/12/18,119,NA,NA,NA,121,NA,NA,NA,senescence,mature
conventional,9/9/18,0.016326794,NA,9,4.192730625,NA,3.290676646,NA,0.771295674,61.92344866,7.13E-08,12.59723387,2018,15.46119525,0.202197356,252,corn,5/10/18,NA,1,annual,NA,5/1/18,131,NA,6/28/18,73,NA,5/12/18,120,NA,NA,NA,122,NA,NA,NA,senescence,mature
conventional,9/10/18,0.009307313,NA,9,4.233919583,NA,0.896212708,NA,0.764376897,88.54719823,0.000951396,11.73030386,2018,14.11020074,0.235719868,253,corn,5/10/18,NA,1,annual,NA,5/1/18,132,NA,6/28/18,74,NA,5/12/18,121,NA,NA,NA,123,NA,NA,NA,senescence,mature
conventional,9/11/18,0.018932863,NA,9,4.552941458,NA,1.379246438,NA,0.757200621,97.0974804,0.000363457,16.59673971,2018,15.99856116,0.300789817,254,corn,5/10/18,NA,1,annual,NA,5/1/18,133,NA,6/28/18,75,NA,5/12/18,122,NA,NA,NA,124,NA,NA,NA,senescence,mature
conventional,9/12/18,0.008305078,NA,9,4.717285208,NA,1.326634829,NA,0.749772823,97.92791746,0.000257765,18.31969525,2018,17.82680577,0.308007408,255,corn,5/10/18,NA,1,annual,NA,5/1/18,134,NA,6/28/18,76,NA,5/12/18,123,NA,NA,NA,125,NA,NA,NA,senescence,mature
conventional,9/13/18,0.015388302,NA,9,4.851049583,NA,2.81361985,NA,0.742099477,90.51381794,0.000116871,19.64795329,2018,18.84807938,0.308302077,256,corn,5/10/18,NA,1,annual,NA,5/1/18,135,NA,6/28/18,77,NA,5/12/18,124,NA,NA,NA,126,NA,NA,NA,senescence,mature
conventional,9/14/18,0.015552229,NA,9,4.923338958,NA,2.972171,NA,0.734188452,86.52550542,9.06E-06,19.5854277,2018,19.29633261,0.292812395,257,corn,5/10/18,NA,1,annual,NA,5/1/18,136,NA,6/28/18,78,NA,5/12/18,125,NA,NA,NA,127,NA,NA,NA,senescence,mature
conventional,9/15/18,0.019685228,NA,9,5.040619792,NA,3.349108017,NA,0.726069088,84.79891343,8.60E-06,20.52595339,2018,19.64444909,0.280776214,258,corn,5/10/18,NA,1,annual,NA,5/1/18,137,NA,6/28/18,79,NA,5/12/18,126,NA,NA,NA,128,NA,NA,NA,senescence,mature
conventional,9/16/18,0.020963618,NA,9,5.046155,NA,3.1582565,NA,0.717792691,82.607177,1.18E-05,21.54789775,2018,20.10643571,0.269482587,259,corn,5/10/18,NA,1,annual,NA,5/1/18,138,NA,6/28/18,80,NA,5/12/18,127,NA,NA,NA,129,NA,NA,NA,senescence,mature
conventional,9/17/18,0.014909426,NA,9,4.74744625,NA,2.570877167,NA,0.709412622,84.21056271,0.000165831,20.72861172,2018,20.44661627,0.26105393,260,corn,5/10/18,NA,1,annual,NA,5/1/18,139,NA,6/28/18,81,NA,5/12/18,128,NA,NA,NA,130,NA,NA,NA,senescence,mature
conventional,9/18/18,0.010764282,NA,9,4.461776875,NA,0.417866042,NA,0.700982245,92.5249884,0.002021513,20.3964228,2018,20.10087825,0.358608663,261,corn,5/10/18,NA,1,annual,NA,5/1/18,140,NA,6/28/18,82,NA,5/12/18,129,NA,NA,NA,131,NA,NA,NA,senescence,mature
conventional,9/19/18,0.01590249,NA,9,4.109105625,NA,1.544578167,NA,0.692554921,80.9956952,6.28E-06,18.33029296,2018,19.17280334,0.333801953,262,corn,5/10/18,NA,1,annual,NA,5/1/18,141,NA,6/28/18,83,NA,5/12/18,130,NA,NA,NA,132,NA,NA,NA,senescence,mature
conventional,9/20/18,0.007803541,NA,9,3.750378333,NA,1.435472723,NA,0.684184015,81.31179461,2.55E-05,15.70002391,2018,17.38143724,0.317375471,263,corn,5/10/18,NA,1,annual,NA,5/1/18,142,NA,6/28/18,84,NA,5/12/18,131,NA,NA,NA,133,NA,NA,NA,senescence,mature
conventional,9/21/18,0.003860845,NA,9,3.5621975,NA,0.356465708,NA,0.675922887,87.51033745,9.43E-05,16.81933889,2018,17.15300752,0.310143586,264,corn,5/10/18,NA,1,annual,NA,5/1/18,143,NA,6/28/18,85,NA,5/12/18,132,NA,NA,NA,134,NA,NA,NA,senescence,mature
conventional,9/22/18,0.017880586,NA,9,3.27053875,NA,1.840258854,NA,0.667824902,74.56708459,0.000185264,15.01264057,2018,16.66340599,0.319659223,265,corn,5/10/18,NA,1,annual,NA,5/1/18,144,NA,6/28/18,86,NA,5/12/18,133,NA,NA,NA,135,NA,NA,NA,senescence,mature
conventional,9/23/18,0.013092915,NA,9,2.972734792,NA,2.686284792,NA,0.659943421,73.81600482,1.07E-07,12.95658868,2018,14.51826638,0.303227694,266,corn,5/10/18,NA,1,annual,NA,5/1/18,145,NA,6/28/18,87,NA,5/12/18,134,NA,NA,NA,136,NA,NA,NA,senescence,mature
conventional,9/24/18,0.008733421,NA,9,2.728219583,NA,1.994793333,NA,0.652331807,78.75120694,1.70E-06,10.68820232,2018,12.94100723,0.29306585,267,corn,5/10/18,NA,1,annual,NA,5/1/18,146,NA,6/28/18,88,NA,5/12/18,135,NA,NA,NA,137,NA,NA,NA,senescence,mature
conventional,9/25/18,0.011051964,NA,9,2.709558333,NA,0.030912354,NA,0.645043422,95.31390214,0.001618494,11.25565586,2018,12.65121001,0.345860206,268,corn,5/10/18,NA,1,annual,NA,5/1/18,147,NA,6/28/18,89,NA,5/12/18,136,NA,NA,NA,138,NA,NA,NA,senescence,mature
conventional,9/26/18,0.010517228,NA,9,2.9290075,NA,0.212634279,NA,0.63813163,93.82205313,0.000379633,19.55818361,2018,17.20994919,0.355157216,269,corn,5/10/18,NA,1,annual,NA,5/1/18,148,NA,6/28/18,90,NA,5/12/18,137,NA,NA,NA,139,NA,NA,NA,senescence,mature
conventional,9/27/18,0.01020531,NA,9,2.764905,NA,1.613887129,NA,0.631649793,75.48514339,3.25E-05,14.91442626,2018,16.1882082,0.341012572,270,corn,5/10/18,NA,1,annual,NA,5/1/18,149,NA,6/28/18,91,NA,5/12/18,138,NA,NA,NA,140,NA,NA,NA,senescence,mature
conventional,9/28/18,0.007024809,NA,9,2.646264792,NA,0.681435625,NA,0.625651274,90.35593467,0.000539351,12.10284417,2018,14.17604067,0.354296308,271,corn,5/10/18,NA,1,annual,NA,5/1/18,150,NA,6/28/18,92,NA,5/12/18,139,NA,NA,NA,141,NA,NA,NA,senescence,mature
conventional,9/29/18,0.012047148,NA,9,2.626913333,NA,1.362888375,NA,0.620189435,76.81954128,1.51E-07,12.88143803,2018,13.72781032,0.33263088,272,corn,5/10/18,NA,1,annual,NA,5/1/18,151,NA,6/28/18,93,NA,5/12/18,140,NA,NA,NA,142,NA,NA,NA,senescence,mature
