management,date,Reco_se,NEE_se,Reco_gf_se,NEE_gf_se,month,NEE,NEE_gapfilled,Reco_gapfilled,GPP_gapfilled,VPD,ndvi,rh,precip,airt,year,Reco,GPP,soilt_avg,vwc_avg,doy,current_crop,current_plant_date,current_harvest_date,in_season,crop_type,tillage_event,last_tillage,days_since_tillage,fertilizer_event,last_fertilizer,days_since_fertilizer,herbicide_event,last_herbicide,days_since_herbicide,last_harvest,last_harvest_same_crop,days_since_last_harvest_same_crop,days_since_planting,days_to_harvest,days_since_season_end_harvest,days_since_last_harvest,crop_stage,crop_stage_simple
organic,11/1/19,NA,NA,0.088820701,0.706359311,11,NA,0.620738994,3.193034354,2.572327667,NA,0.222956613,60.74319755,0.000375304,7.106990274,2019,NA,NA,11.20240523,0.357645739,305,soybean,5/9/19,NA,1,annual,NA,5/9/19,176,NA,5/20/18,530,NA,NA,NA,10/26/18,NA,NA,176,NA,NA,371,senescence,mature
organic,11/2/19,NA,NA,0.042524886,0.495936251,11,NA,-1.442120349,2.504229625,3.946342875,NA,0.22397908,69.61693321,3.69E-10,3.721958256,2019,NA,NA,7.250222937,0.333846139,306,soybean,5/9/19,NA,1,annual,NA,5/9/19,177,NA,5/20/18,531,NA,NA,NA,10/26/18,NA,NA,177,NA,NA,372,senescence,mature
organic,11/3/19,NA,NA,0.040529406,0.482051509,11,NA,0.005742068,2.288127708,2.282383083,NA,0.226471652,68.73146085,4.38E-07,3.577713426,2019,NA,NA,6.030300792,0.322598266,307,soybean,5/9/19,NA,1,annual,NA,5/9/19,178,NA,5/20/18,532,NA,NA,NA,10/26/18,NA,NA,178,NA,NA,373,senescence,mature
organic,11/4/19,NA,NA,0.044938165,0.316750398,11,NA,0.441195608,2.173918208,1.732722708,NA,0.230146905,67.21898046,1.82E-08,4.382146136,2019,NA,NA,5.748610195,0.314136345,308,soybean,5/9/19,NA,1,annual,NA,5/9/19,179,NA,5/20/18,533,NA,NA,NA,10/26/18,NA,NA,179,NA,NA,374,senescence,mature
organic,11/5/19,NA,NA,0.028903493,0.296366534,11,NA,1.729548309,2.389443792,0.659891458,NA,0.234717416,83.61969897,1.81E-05,7.757796542,2019,NA,NA,7.851831849,0.308587193,309,soybean,5/9/19,NA,1,annual,NA,5/9/19,180,NA,5/20/18,534,NA,NA,NA,10/26/18,NA,NA,180,NA,NA,375,senescence,mature
organic,11/6/19,NA,NA,0.024066576,0.202581744,11,NA,0.392786405,1.920183354,1.527397708,NA,0.239895762,66.37759378,2.36E-07,3.614290174,2019,NA,NA,6.378695981,0.303658078,310,NA,NA,NA,1,annual,NA,5/9/19,181,NA,5/20/18,535,NA,NA,NA,11/6/19,NA,NA,375,NA,NA,0,fallow,fallow
organic,11/7/19,NA,NA,0.029702056,0.093152161,11,NA,1.532117403,1.826526,0.294406571,NA,0.245394521,82.13482603,0.000398688,3.093528207,2019,NA,NA,4.455891864,0.312092818,311,NA,NA,NA,1,annual,NA,5/9/19,182,NA,5/20/18,536,NA,NA,NA,11/6/19,NA,NA,376,NA,NA,1,fallow,fallow
organic,11/8/19,NA,NA,0.014347303,0.209122517,11,NA,0.62325135,1.261610063,0.638360125,NA,0.250926268,52.33300648,5.42E-06,-2.726263428,2019,NA,NA,2.282184458,0.322320295,312,NA,NA,NA,1,annual,NA,5/9/19,183,NA,5/20/18,537,NA,NA,NA,11/6/19,NA,NA,377,NA,NA,2,fallow,fallow
organic,11/9/19,NA,NA,0.029903913,0.158466454,11,NA,0.504111876,1.243812042,0.739700917,NA,0.25620358,57.09738864,3.55E-08,-2.832110627,2019,NA,NA,1.031756973,0.313624969,313,NA,NA,NA,1,annual,NA,5/9/19,184,NA,5/20/18,538,NA,NA,NA,11/6/19,NA,NA,378,NA,NA,3,fallow,fallow
organic,11/10/19,NA,NA,0.038705276,0.124772709,11,NA,0.749334203,1.57725075,0.827916333,NA,0.260939035,63.80675695,5.21E-08,0.917286968,2019,NA,NA,1.473265028,0.308008973,314,NA,NA,NA,1,annual,NA,5/9/19,185,NA,5/20/18,539,NA,NA,NA,11/6/19,NA,NA,379,NA,NA,4,fallow,fallow
organic,11/11/19,NA,NA,0.028894708,0.149131317,11,NA,0.838137384,1.848211958,1.010074917,NA,0.26484521,84.31701949,2.41E-05,3.815761503,2019,NA,NA,3.586994505,0.305703938,315,cover crop,11/11/19,NA,1,annual,NA,5/9/19,186,NA,5/20/18,540,NA,NA,NA,11/6/19,NA,NA,0,NA,NA,5,germination/emergence,early
organic,11/12/19,NA,NA,0.05549128,0.102001659,11,NA,1.721504821,1.396577646,-0.324923898,NA,0.267634681,72.33418052,0.000254359,-1.366938814,2019,NA,NA,2.932487106,0.312712546,316,cover crop,11/11/19,NA,1,annual,NA,5/9/19,187,NA,5/20/18,541,NA,NA,NA,11/6/19,NA,NA,1,NA,NA,6,germination/emergence,early
organic,11/13/19,NA,NA,0.019852441,0.133946439,11,NA,0.562098895,0.848396479,0.286295479,NA,0.269020026,48.78124318,2.21E-07,-7.911487325,2019,NA,NA,0.055509106,0.308663586,317,cover crop,11/11/19,NA,1,annual,NA,5/9/19,188,NA,5/20/18,542,NA,NA,NA,11/6/19,NA,NA,2,NA,NA,7,germination/emergence,early
organic,11/14/19,NA,NA,0.038675743,0.079736432,11,NA,0.886912012,1.187538833,0.300630188,NA,0.268713821,60.30878839,6.42E-06,-3.358264192,2019,NA,NA,-0.595214748,0.304488073,318,cover crop,11/11/19,NA,1,annual,NA,5/9/19,189,NA,5/20/18,543,NA,NA,NA,11/6/19,NA,NA,3,NA,NA,8,germination/emergence,early
organic,11/15/19,NA,NA,0.03616767,0.109730294,11,NA,0.87100685,1.504178917,0.63317375,NA,0.266428643,66.57025431,3.46E-07,0.788596884,2019,NA,NA,-0.118225161,0.301952173,319,cover crop,11/11/19,NA,1,annual,NA,5/9/19,190,NA,5/20/18,544,NA,NA,NA,11/6/19,NA,NA,4,NA,NA,9,germination/emergence,early
organic,11/16/19,NA,NA,0.020833599,0.113502686,11,NA,0.717453825,1.110937938,0.393483063,NA,0.261877068,40.40679646,2.91E-07,-3.629011377,2019,NA,NA,0.058037615,0.298962904,320,cover crop,11/11/19,NA,1,annual,NA,5/9/19,191,NA,5/20/18,545,NA,NA,NA,11/6/19,NA,NA,5,NA,NA,10,germination/emergence,early
organic,11/17/19,NA,NA,0.033075261,0.095838423,11,NA,0.662570787,1.141960104,0.479391319,NA,0.254794359,59.89670338,6.39E-06,-3.229970996,2019,NA,NA,-0.366281096,0.29655218,321,cover crop,11/11/19,NA,1,annual,NA,5/9/19,192,NA,5/20/18,546,NA,NA,NA,11/6/19,NA,NA,6,NA,NA,11,germination/emergence,early
organic,11/18/19,NA,NA,0.01477669,0.022155332,11,NA,1.170898591,1.417265458,0.246366583,NA,0.24517306,89.0635102,0.000126491,0.00687116,2019,NA,NA,-0.080344025,0.29800226,322,cover crop,11/11/19,NA,1,annual,NA,5/9/19,193,NA,5/20/18,547,NA,NA,NA,11/6/19,NA,NA,7,NA,NA,12,germination/emergence,early
organic,11/19/19,NA,NA,0.013212124,0.077094345,11,NA,1.17337813,1.544331042,0.370956979,NA,0.233268916,95.65311146,0.000625775,1.244138177,2019,NA,NA,0.672829803,0.333412273,323,cover crop,11/11/19,NA,1,annual,NA,5/9/19,194,NA,5/20/18,548,NA,NA,NA,11/6/19,NA,NA,8,NA,NA,13,fall tillering,vegetative
organic,11/20/19,NA,NA,0.008884943,0.070656098,11,NA,1.268870574,1.514107104,0.245236656,NA,0.219362328,86.45619389,5.05E-05,0.654873943,2019,NA,NA,1.108398056,0.326605885,324,cover crop,11/11/19,NA,1,annual,NA,5/9/19,195,NA,5/20/18,549,NA,NA,NA,11/6/19,NA,NA,9,NA,NA,14,fall tillering,vegetative
organic,11/21/19,NA,NA,0.033905243,0.182217227,11,NA,0.505266719,1.616624604,1.111357144,NA,0.203733697,77.89347794,1.46E-05,1.289078172,2019,NA,NA,1.516459084,0.321825809,325,cover crop,11/11/19,NA,1,annual,NA,5/9/19,196,NA,5/20/18,550,NA,NA,NA,11/6/19,NA,NA,10,NA,NA,15,fall tillering,vegetative
organic,11/22/19,NA,NA,0.034222386,0.065282231,11,NA,2.037151549,1.817307146,-0.219844375,NA,0.186663423,80.12561017,0.000155371,2.778997358,2019,NA,NA,2.615562852,0.333639753,326,cover crop,11/11/19,NA,1,annual,NA,5/9/19,197,NA,5/20/18,551,NA,NA,NA,11/6/19,NA,NA,11,NA,NA,16,fall tillering,vegetative
organic,11/23/19,NA,NA,0.031912608,0.163412067,11,NA,0.658091926,1.597182667,0.939089,NA,0.168431906,63.44396351,1.02E-06,-0.182485644,2019,NA,NA,1.468355592,0.328577182,327,cover crop,11/11/19,NA,1,annual,NA,5/9/19,198,NA,5/20/18,552,NA,NA,NA,11/6/19,NA,NA,12,NA,NA,17,fall tillering,vegetative
organic,11/24/19,NA,NA,0.009734951,0.060294247,11,NA,1.412508316,1.738304708,0.325796542,NA,0.149319548,96.01640716,0.001076999,0.708831088,2019,NA,NA,1.545257187,0.355657658,328,cover crop,11/11/19,NA,1,annual,NA,5/9/19,199,NA,5/20/18,553,NA,NA,NA,11/6/19,NA,NA,13,NA,NA,18,fall tillering,vegetative
organic,11/25/19,NA,NA,0.035553532,0.114660151,11,NA,1.267690654,2.034908188,0.767212979,NA,0.129606749,83.52853511,9.84E-07,3.183790938,2019,NA,NA,2.536627865,0.351360954,329,cover crop,11/11/19,NA,1,annual,NA,5/9/19,200,NA,5/20/18,554,NA,NA,NA,11/6/19,NA,NA,14,NA,NA,19,fall tillering,vegetative
organic,11/26/19,NA,NA,0.061650804,0.225765843,11,NA,0.787325292,2.263532021,1.476207363,NA,0.10957391,81.1236427,3.55E-08,5.159442043,2019,NA,NA,3.476748641,0.345432936,330,cover crop,11/11/19,NA,1,annual,NA,5/9/19,201,NA,5/20/18,555,NA,NA,NA,11/6/19,NA,NA,15,NA,NA,20,fall tillering,vegetative
organic,11/27/19,NA,NA,0.046203746,0.188576768,11,NA,1.653337122,2.295917583,0.642583542,NA,0.08950143,90.86545503,0.000355645,5.365898705,2019,NA,NA,3.992744462,0.348423845,331,cover crop,11/11/19,NA,1,annual,NA,5/9/19,202,NA,5/20/18,556,NA,NA,NA,11/6/19,NA,NA,16,NA,NA,21,fall tillering,vegetative
organic,11/28/19,NA,NA,0.029238514,0.188701886,11,NA,1.630298235,1.900104979,0.269807542,NA,0.069669712,74.70287724,6.28E-05,1.604400412,2019,NA,NA,3.670985794,0.350066694,332,cover crop,11/11/19,NA,1,annual,NA,5/9/19,203,NA,5/20/18,557,NA,NA,NA,11/6/19,NA,NA,17,NA,NA,22,fall tillering,vegetative
organic,11/29/19,NA,NA,0.020037071,0.102687621,11,NA,1.089462694,1.513973979,0.424509938,NA,0.050359154,64.59186441,8.75E-08,-2.014562035,2019,NA,NA,1.332022603,0.334215163,333,cover crop,11/11/19,NA,1,annual,NA,5/9/19,204,NA,5/20/18,558,NA,NA,NA,11/6/19,NA,NA,18,NA,NA,23,fall tillering,vegetative
organic,11/30/19,NA,NA,0.021355414,0.098439222,11,NA,1.01012474,1.322129854,0.312003938,NA,0.031850159,52.55224531,7.37E-09,-3.666745885,2019,NA,NA,0.439645306,0.324930304,334,cover crop,11/11/19,NA,1,annual,NA,5/9/19,205,NA,5/20/18,559,NA,NA,NA,11/6/19,NA,NA,19,NA,NA,24,dormant,dormant
organic,12/1/19,NA,NA,0.028163812,0.048474405,12,NA,1.136626568,1.223816313,0.087191313,NA,0.014423126,66.31071184,0.000828082,-4.424616241,2019,NA,NA,-0.188924535,0.318054539,335,cover crop,11/11/19,NA,1,annual,NA,5/9/19,206,NA,5/20/18,560,NA,NA,NA,11/6/19,NA,NA,20,NA,NA,25,dormant,dormant
organic,12/2/19,NA,NA,0.007745741,0.014658603,12,NA,1.249965386,1.355524458,0.105559144,NA,-0.001641544,85.02655335,0.000785025,-2.547857666,2019,NA,NA,-0.114056015,0.312750077,336,cover crop,11/11/19,NA,1,annual,NA,5/9/19,207,NA,5/20/18,561,NA,NA,NA,11/6/19,NA,NA,21,NA,NA,26,dormant,dormant
organic,12/3/19,NA,NA,0.016743499,0.029651022,12,NA,1.198025175,1.215208771,0.017183741,NA,-0.016075124,76.1410259,0.000139591,-4.256903871,2019,NA,NA,0.092504358,0.308194766,337,cover crop,11/11/19,NA,1,annual,NA,5/9/19,208,NA,5/20/18,562,NA,NA,NA,11/6/19,NA,NA,22,NA,NA,27,dormant,dormant
organic,12/4/19,NA,NA,0.032916797,0.02503514,12,NA,0.967598118,1.330267438,0.362668833,NA,-0.028741292,84.9460878,6.48E-06,-3.650172615,2019,NA,NA,0.298363543,0.304212106,338,cover crop,11/11/19,NA,1,annual,NA,5/9/19,209,NA,5/20/18,563,NA,NA,NA,11/6/19,NA,NA,23,NA,NA,28,dormant,dormant
organic,12/5/19,NA,NA,0.030418776,0.037816061,12,NA,1.008905649,1.441227792,0.432321263,NA,-0.039639176,81.27473199,1.50E-05,-3.062072341,2019,NA,NA,0.551494058,0.300695602,339,cover crop,11/11/19,NA,1,annual,NA,5/9/19,210,NA,5/20/18,564,NA,NA,NA,11/6/19,NA,NA,24,NA,NA,29,dormant,dormant
organic,12/6/19,NA,NA,0.044231088,0.04932423,12,NA,1.233713011,1.447786542,0.214072783,NA,-0.048780592,86.06826507,0.000120485,-3.645242437,2019,NA,NA,0.787968175,0.297634075,340,cover crop,11/11/19,NA,1,annual,NA,5/9/19,211,NA,5/20/18,565,NA,NA,NA,11/6/19,NA,NA,25,NA,NA,30,dormant,dormant
organic,12/7/19,NA,NA,0.027430823,0.037922469,12,NA,0.968169142,1.131641646,0.163472063,NA,-0.056177356,79.63431995,7.30E-06,-7.110129738,2019,NA,NA,0.989929851,0.294972261,341,cover crop,11/11/19,NA,1,annual,NA,5/9/19,212,NA,5/20/18,566,NA,NA,NA,11/6/19,NA,NA,26,NA,NA,31,dormant,dormant
organic,12/8/19,NA,NA,0.07682432,0.296076884,12,NA,1.799734961,1.116203417,-0.683527875,NA,-0.061841285,76.19038074,1.53E-08,-7.903309886,2019,NA,NA,0.924847778,0.292568242,342,cover crop,11/11/19,NA,1,annual,NA,5/9/19,213,NA,5/20/18,567,NA,NA,NA,11/6/19,NA,NA,27,NA,NA,32,dormant,dormant
organic,12/9/19,NA,NA,0.040325136,0.124988214,12,NA,2.199738832,2.339281583,0.139544,NA,-0.065784193,94.90950207,0.000658297,4.028391139,2019,NA,NA,1.229407803,0.329381417,343,cover crop,11/11/19,NA,1,annual,NA,5/9/19,214,NA,5/20/18,568,NA,NA,NA,11/6/19,NA,NA,28,NA,NA,33,dormant,dormant
organic,12/10/19,NA,NA,0.054739553,0.119457377,12,NA,2.196825922,2.522306833,0.325480458,NA,-0.068017897,97.5135484,0.000442106,5.47416935,2019,NA,NA,1.600167211,0.380722163,344,cover crop,11/11/19,NA,1,annual,NA,5/9/19,215,NA,5/20/18,569,NA,NA,NA,11/6/19,NA,NA,29,NA,NA,34,dormant,dormant
organic,12/11/19,NA,NA,0.018662375,0.067213407,12,NA,1.001089843,1.444910771,0.443818298,NA,-0.068554214,64.37425033,8.18E-05,-3.95143706,2019,NA,NA,0.80194602,0.35071074,345,cover crop,11/11/19,NA,1,annual,NA,5/9/19,216,NA,5/20/18,570,NA,NA,NA,11/6/19,NA,NA,30,NA,NA,35,dormant,dormant
organic,12/12/19,NA,NA,0.024948293,0.085469891,12,NA,0.634268017,1.104436896,0.470169769,NA,-0.067404958,64.7451961,2.15E-07,-7.222835763,2019,NA,NA,0.321630732,0.334064032,346,cover crop,11/11/19,NA,1,annual,NA,5/9/19,217,NA,5/20/18,571,NA,NA,NA,11/6/19,NA,NA,31,NA,NA,36,dormant,dormant
organic,12/13/19,NA,NA,0.050533665,0.064710886,12,NA,1.278956747,1.743210271,0.464253417,NA,-0.064581946,89.13262255,0.000378404,-0.61395429,2019,NA,NA,0.238262033,0.333557362,347,cover crop,11/11/19,NA,1,annual,NA,5/9/19,218,NA,5/20/18,572,NA,NA,NA,11/6/19,NA,NA,32,NA,NA,37,dormant,dormant
organic,12/14/19,NA,NA,0.019310426,0.169510987,12,NA,1.841404788,2.284718896,0.443312381,NA,-0.060096994,98.94323882,0.001148706,4.774464703,2019,NA,NA,2.040790971,0.384608173,348,cover crop,11/11/19,NA,1,annual,NA,5/9/19,219,NA,5/20/18,573,NA,NA,NA,11/6/19,NA,NA,33,NA,NA,38,dormant,dormant
organic,12/15/19,NA,NA,0.034528742,0.130439726,12,NA,1.594396257,1.797545542,0.203148575,NA,-0.053961918,65.94947484,3.47E-05,0.349691168,2019,NA,NA,1.998147583,0.354131952,349,cover crop,11/11/19,NA,1,annual,NA,5/9/19,220,NA,5/20/18,574,NA,NA,NA,11/6/19,NA,NA,34,NA,NA,39,dormant,dormant
organic,12/16/19,NA,NA,0.017281557,0.05859187,12,NA,0.92238522,1.396256708,0.473871777,NA,-0.046188534,56.96991245,2.32E-07,-3.738990211,2019,NA,NA,0.344368712,0.331017483,350,cover crop,11/11/19,NA,1,annual,NA,5/9/19,221,NA,5/20/18,575,NA,NA,NA,11/6/19,NA,NA,35,NA,NA,40,dormant,dormant
organic,12/17/19,NA,NA,0.003747608,0.031169108,12,NA,1.161648977,1.393342375,0.231693358,NA,-0.036788657,82.81990984,0.000554492,-3.918537045,2019,NA,NA,-0.147613668,0.320019717,351,cover crop,11/11/19,NA,1,annual,NA,5/9/19,222,NA,5/20/18,576,NA,NA,NA,11/6/19,NA,NA,36,NA,NA,41,dormant,dormant
organic,12/18/19,NA,NA,0.033615056,0.04443144,12,NA,1.18455263,1.244117646,0.059564958,NA,-0.025774105,74.8542027,3.53E-05,-5.683528964,2019,NA,NA,-0.146487617,0.313129005,352,cover crop,11/11/19,NA,1,annual,NA,5/9/19,223,NA,5/20/18,577,NA,NA,NA,11/6/19,NA,NA,37,NA,NA,42,dormant,dormant
organic,12/19/19,NA,NA,0.021512519,0.080454054,12,NA,1.201977369,0.541841875,-0.660132433,NA,-0.013165961,61.15205723,2.38E-06,-14.08021568,2019,NA,NA,-0.336124563,0.306577185,353,cover crop,11/11/19,NA,1,annual,NA,5/9/19,224,NA,5/20/18,578,NA,NA,NA,11/6/19,NA,NA,38,NA,NA,43,dormant,dormant
organic,12/20/19,NA,NA,0.029862177,0.055147366,12,NA,0.982679464,0.703294458,-0.279385438,NA,0.000909555,64.16926702,2.27E-08,-11.22275184,2019,NA,NA,-0.502350394,0.301623123,354,cover crop,11/11/19,NA,1,annual,NA,5/9/19,225,NA,5/20/18,579,NA,NA,NA,11/6/19,NA,NA,39,NA,NA,44,dormant,dormant
organic,12/21/19,NA,NA,0.043737502,0.043785061,12,NA,0.69507114,0.936977729,0.241906815,NA,0.016218674,69.1487689,9.05E-10,-7.512642288,2019,NA,NA,-0.578090413,0.298432222,355,cover crop,11/11/19,NA,1,annual,NA,5/9/19,226,NA,5/20/18,580,NA,NA,NA,11/6/19,NA,NA,40,NA,NA,45,dormant,dormant
organic,12/22/19,NA,NA,0.053429663,0.024070529,12,NA,0.795058125,1.188557958,0.39350074,NA,0.032517553,74.02309205,3.55E-08,-3.464886888,2019,NA,NA,-0.52159578,0.297868578,356,cover crop,11/11/19,NA,1,annual,NA,5/9/19,227,NA,5/20/18,581,NA,NA,NA,11/6/19,NA,NA,41,NA,NA,46,dormant,dormant
organic,12/23/19,NA,NA,0.04430571,0.073030873,12,NA,1.243502824,1.566768229,0.323267188,NA,0.049562348,78.40433315,2.46E-09,1.574965096,2019,NA,NA,-0.33274196,0.30589033,357,cover crop,11/11/19,NA,1,annual,NA,5/9/19,228,NA,5/20/18,582,NA,NA,NA,11/6/19,NA,NA,42,NA,NA,47,dormant,dormant
organic,12/24/19,NA,NA,0.023619123,0.061634033,12,NA,1.278696581,1.381943729,0.103246896,NA,0.067109215,69.22774784,9.10E-08,-0.828968112,2019,NA,NA,-0.081270679,0.307480237,358,cover crop,11/11/19,NA,1,annual,NA,5/9/19,229,NA,5/20/18,583,NA,NA,NA,11/6/19,NA,NA,43,NA,NA,48,dormant,dormant
organic,12/25/19,NA,NA,0.026337066,0.027415554,12,NA,0.85194342,1.355581083,0.503637292,NA,0.08491431,57.39188198,5.34E-08,-1.445793215,2019,NA,NA,-0.395093584,0.30440043,359,cover crop,11/11/19,NA,1,annual,NA,5/9/19,230,NA,5/20/18,584,NA,NA,NA,11/6/19,NA,NA,44,NA,NA,49,dormant,dormant
organic,12/26/19,NA,NA,0.028001826,0.060891275,12,NA,1.196472114,1.44080275,0.244330625,NA,0.10273379,80.09929398,7.73E-06,-0.771104717,2019,NA,NA,-0.367728297,0.302764706,360,cover crop,11/11/19,NA,1,annual,NA,5/9/19,231,NA,5/20/18,585,NA,NA,NA,11/6/19,NA,NA,45,NA,NA,50,dormant,dormant
organic,12/27/19,NA,NA,0.026924063,0.047732401,12,NA,1.52973322,1.839131104,0.309397479,NA,0.12032381,96.2997202,3.80E-05,3.42825168,2019,NA,NA,0.39232049,0.314650968,361,cover crop,11/11/19,NA,1,annual,NA,5/9/19,232,NA,5/20/18,586,NA,NA,NA,11/6/19,NA,NA,46,NA,NA,51,dormant,dormant
organic,12/28/19,NA,NA,0.021680343,0.082033828,12,NA,1.302651435,1.645233146,0.342583563,NA,0.137440528,83.73327193,8.89E-07,1.39579258,2019,NA,NA,0.806005335,0.3229135,362,cover crop,11/11/19,NA,1,annual,NA,5/9/19,233,NA,5/20/18,587,NA,NA,NA,11/6/19,NA,NA,47,NA,NA,52,dormant,dormant
organic,12/29/19,NA,NA,0.024711907,0.086906275,12,NA,1.026796023,1.547569958,0.520775,NA,0.153840098,79.66324931,0.000329099,0.353877322,2019,NA,NA,0.418917751,0.321529253,363,cover crop,11/11/19,NA,1,annual,NA,5/9/19,234,NA,5/20/18,588,NA,NA,NA,11/6/19,NA,NA,48,NA,NA,53,dormant,dormant
organic,12/30/19,NA,NA,0.002863235,0.045608725,12,NA,2.230513645,1.460974208,-0.769536542,NA,0.169278678,98.78006986,0.001317893,-0.551756922,2019,NA,NA,0.35185593,0.371278703,364,cover crop,11/11/19,NA,1,annual,NA,5/9/19,235,NA,5/20/18,589,NA,NA,NA,11/6/19,NA,NA,49,NA,NA,54,dormant,dormant
organic,12/31/19,NA,NA,0.01435732,0.070575507,12,NA,0.87174178,1.530508917,0.658769998,NA,0.183512424,92.79476263,0.000131072,0.280852413,2019,NA,NA,0.392433898,0.356782429,365,cover crop,11/11/19,NA,1,annual,NA,5/9/19,236,NA,5/20/18,590,NA,NA,NA,11/6/19,NA,NA,50,NA,NA,55,dormant,dormant
organic,1/1/20,NA,NA,0.017817611,0.066602399,1,NA,1.012733292,1.330443042,0.317709208,NA,0.196310512,70.49109517,9.00E-06,-1.89174579,2020,NA,NA,0.190582053,0.339533317,1,cover crop,11/11/19,NA,1,annual,NA,5/9/19,237,NA,5/20/18,591,NA,NA,NA,11/6/19,NA,NA,51,NA,NA,56,dormant,dormant
organic,1/2/20,NA,NA,0.041071815,0.101662433,1,NA,1.202170774,1.476774396,0.274603063,NA,0.2075898,69.5067694,6.31E-08,-0.17537775,2020,NA,NA,0.061965879,0.330710924,2,cover crop,11/11/19,NA,1,annual,NA,5/9/19,238,NA,5/20/18,592,NA,NA,NA,11/6/19,NA,NA,52,NA,NA,57,dormant,dormant
organic,1/3/20,NA,NA,0.019571965,0.121618652,1,NA,1.226276222,1.714827958,0.488550417,NA,0.217418222,88.14705495,3.86E-05,2.655178165,2020,NA,NA,0.771593428,0.330068598,3,cover crop,11/11/19,NA,1,annual,NA,5/9/19,239,NA,5/20/18,593,NA,NA,NA,11/6/19,NA,NA,53,NA,NA,58,dormant,dormant
organic,1/4/20,NA,NA,0.012834345,0.06434387,1,NA,1.770417193,1.663623167,-0.106794891,NA,0.225877866,99.41657466,0.000344495,2.373521105,2020,NA,NA,1.488372819,0.351996308,4,cover crop,11/11/19,NA,1,annual,NA,5/9/19,240,NA,5/20/18,594,NA,NA,NA,11/6/19,NA,NA,54,NA,NA,59,dormant,dormant
organic,1/5/20,NA,NA,0.013164109,0.108623276,1,NA,1.129375791,1.248365313,0.118992546,NA,0.233050818,69.98685968,3.54E-05,-2.078999742,2020,NA,NA,0.590657489,0.343970425,5,cover crop,11/11/19,NA,1,annual,NA,5/9/19,241,NA,5/20/18,595,NA,NA,NA,11/6/19,NA,NA,55,NA,NA,60,dormant,dormant
organic,1/6/20,NA,NA,0.022364103,0.025479489,1,NA,0.956002685,1.237279396,0.281276435,NA,0.239019165,73.18989481,6.73E-05,-1.864137236,2020,NA,NA,0.070772425,0.331673607,6,cover crop,11/11/19,NA,1,annual,NA,5/9/19,242,NA,5/20/18,596,NA,NA,NA,11/6/19,NA,NA,56,NA,NA,61,dormant,dormant
organic,1/7/20,NA,NA,0.018123537,0.051158972,1,NA,0.696872466,1.228476938,0.531600854,NA,0.243864992,69.43054059,2.00E-05,-1.582829221,2020,NA,NA,-0.066787465,0.323977259,7,cover crop,11/11/19,NA,1,annual,NA,5/9/19,243,NA,5/20/18,597,NA,NA,NA,11/6/19,NA,NA,57,NA,NA,62,dormant,dormant
organic,1/8/20,0.045103509,0.125046177,0.024726535,0.057041759,1,1.371696045,0.979575896,1.098672708,0.056767583,318.48804,0.247670387,66.99096887,5.57E-05,-3.045354271,2020,1.044369318,-0.327329227,-0.222956324,0.317963382,8,cover crop,11/11/19,NA,1,annual,NA,5/9/19,244,NA,5/20/18,598,NA,NA,NA,11/6/19,NA,NA,58,NA,NA,63,dormant,dormant
organic,1/9/20,0.024648553,0.149875536,0.023448063,0.122208853,1,0.539103548,0.60536436,0.784795417,0.197507158,269.3471333,0.250517437,43.11303235,3.92E-07,-7.392409706,2020,0.768517429,0.229418229,-0.838866297,0.31242834,9,cover crop,11/11/19,NA,1,annual,NA,5/9/19,245,NA,5/20/18,599,NA,NA,NA,11/6/19,NA,NA,59,NA,NA,64,dormant,dormant
organic,1/10/20,0.03589071,0.074720862,0.038383011,0.049156597,1,1.707114543,1.439716081,1.364690563,-0.206817796,300.2331111,0.252488227,76.34709919,5.95E-05,0.701164977,2020,1.471808857,-0.235304891,-0.676738803,0.312764735,10,cover crop,11/11/19,NA,1,annual,NA,5/9/19,246,NA,5/20/18,600,NA,NA,NA,11/6/19,NA,NA,60,NA,NA,65,dormant,dormant
organic,1/11/20,0.044575862,0.115324016,0.044575862,0.089821557,1,2.000966104,2.077301825,2.108107604,0.107139606,542.5537708,0.253664845,93.32732449,5.24E-05,9.998964087,2020,2.108107604,0.107139606,2.325851615,0.336240629,11,cover crop,11/11/19,NA,1,annual,NA,5/9/19,247,NA,5/20/18,601,NA,NA,NA,11/6/19,NA,NA,61,NA,NA,66,dormant,dormant
organic,1/12/20,0.080509117,0.137789706,0.075481962,0.136773777,1,2.468739318,2.383546567,2.001635583,-0.505871333,503.143825,0.254129377,78.36908627,0.000367679,8.714293734,2020,1.975207682,-0.493527818,5.693917211,0.351620215,12,cover crop,11/11/19,NA,1,annual,NA,5/9/19,248,NA,5/20/18,602,NA,NA,NA,11/6/19,NA,NA,62,NA,NA,67,spring growth,vegetative
organic,1/13/20,0.02359754,0.164582829,0.022463466,0.087119816,1,1.200830256,1.11034931,1.32311,0.171906142,112.6001106,0.253963909,83.39546739,2.09E-06,0.374355729,2020,1.319193769,0.118363077,1.596719122,0.335731455,13,cover crop,11/11/19,NA,1,annual,NA,5/9/19,249,NA,5/20/18,603,NA,NA,NA,11/6/19,NA,NA,63,NA,NA,68,spring growth,vegetative
